id,Y18
5044,21.176111111111112
5045,21.402499999999996
5046,21.352499999999996
5047,21.27666666666666
5048,21.395
5049,21.403333333333343
5050,21.382500000000007
5051,21.37777777777778
5052,21.703611111111137
5053,22.19444444444446
5054,22.400277777777788
5055,22.847777777777793
5056,23.07388888888889
5057,23.173055555555553
5058,23.712222222222223
5059,23.690555555555562
5060,23.856111111111105
5061,23.743611111111104
5062,23.90888888888888
5063,23.941111111111116
5064,24.42750000000002
5065,24.55861111111113
5066,24.685555555555567
5067,24.801944444444466
5068,24.762500000000014
5069,24.93083333333334
5070,25.219444444444438
5071,25.217777777777773
5072,25.225833333333327
5073,25.264166666666657
5074,25.235277777777764
5075,25.242222222222214
5076,25.267777777777773
5077,25.004444444444438
5078,24.785277777777793
5079,24.633333333333347
5080,23.78888888888888
5081,23.24583333333334
5082,23.06083333333334
5083,22.861944444444447
5084,22.942777777777774
5085,22.697222222222237
5086,22.491666666666685
5087,21.954999999999988
5088,20.999166666666675
5089,20.200277777777774
5090,19.856111111111126
5091,18.59138888888888
5092,18.075555555555557
5093,17.26916666666667
5094,17.63166666666667
5095,17.13722222222221
5096,17.06527777777777
5097,16.7075
5098,16.132222222222214
5099,15.9975
5100,14.24416666666667
5101,14.07916666666667
5102,13.886666666666667
5103,13.788333333333329
5104,12.585000000000003
5105,12.494722222222219
5106,11.556944444444444
5107,11.21444444444444
5108,10.957222222222217
5109,10.504444444444436
5110,10.485833333333323
5111,9.844444444444441
5112,10.43138888888888
5113,9.376666666666672
5114,8.917777777777784
5115,8.64305555555555
5116,8.538611111111102
5117,8.938333333333341
5118,8.553888888888881
5119,8.33249999999999
5120,8.325833333333327
5121,8.325833333333327
5122,8.325833333333327
5123,8.282222222222217
5124,8.28555555555555
5125,8.319722222222214
5126,8.325833333333327
5127,8.325833333333327
5128,8.319722222222214
5129,8.325833333333327
5130,8.325833333333327
5131,8.325833333333327
5132,8.325833333333327
5133,8.284999999999995
5134,8.282222222222217
5135,8.325833333333327
5136,8.325833333333327
5137,8.325833333333327
5138,8.325833333333327
5139,8.325833333333327
5140,8.325833333333327
5141,8.325833333333327
5142,8.325833333333327
5143,8.282222222222217
5144,8.325833333333327
5145,8.325833333333327
5146,8.325833333333327
5147,8.325833333333327
5148,8.300277777777772
5149,8.435833333333324
5150,8.348055555555547
5151,8.541388888888884
5152,8.569166666666659
5153,9.534999999999998
5154,10.432222222222215
5155,10.497222222222213
5156,11.01666666666666
5157,12.18722222222222
5158,13.132222222222227
5159,13.528888888888886
5160,13.368333333333334
5161,14.285000000000007
5162,14.33944444444445
5163,14.297222222222226
5164,14.48388888888889
5165,14.8336111111111
5166,15.88027777777777
5167,15.742222222222217
5168,16.122777777777767
5169,16.097499999999997
5170,15.760000000000002
5171,16.04944444444444
5172,16.057777777777783
5173,15.89527777777778
5174,16.167499999999997
5175,16.44916666666666
5176,16.35138888888888
5177,16.918333333333337
5178,17.039166666666667
5179,17.414722222222224
5180,17.27888888888888
5181,17.265833333333337
5182,18.24888888888888
5183,18.070555555555554
5184,18.301111111111126
5185,18.59277777777777
5186,18.64111111111112
5187,18.238333333333337
5188,18.193333333333324
5189,18.39305555555556
5190,19.05694444444444
5191,19.3275
5192,19.49416666666668
5193,19.492500000000025
5194,20.138055555555578
5195,20.679722222222214
5196,20.277222222222235
5197,20.3113888888889
5198,20.3113888888889
5199,20.289444444444435
5200,20.709722222222194
5201,20.7575
5202,21.2875
5203,20.881111111111103
5204,21.30055555555556
5205,21.23083333333334
5206,21.35055555555555
5207,22.133333333333322
5208,22.323055555555552
5209,21.350000000000005
5210,22.325833333333364
5211,22.02666666666669
5212,22.496944444444452
5213,22.602222222222252
5214,22.252777777777798
5215,22.1602777777778
5216,22.612500000000004
5217,22.92666666666668
5218,22.95916666666668
5219,22.622222222222245
5220,22.08666666666666
5221,21.346388888888892
5222,21.76694444444445
5223,21.526388888888896
5224,21.3225
5225,21.394166666666663
5226,22.416666666666675
5227,21.205555555555563
5228,21.035277777777793
5229,20.979444444444447
5230,21.37194444444445
5231,20.948888888888895
5232,20.890833333333333
5233,20.64111111111112
5234,20.119444444444458
5235,19.334722222222226
5236,19.291388888888893
5237,19.967222222222226
5238,20.731388888888883
5239,20.60638888888889
5240,20.39833333333333
5241,20.32388888888889
5242,20.352777777777778
5243,20.615277777777788
5244,20.34472222222222
5245,20.29333333333334
5246,20.274444444444434
5247,20.517500000000005
5248,20.72305555555555
5249,21.098333333333343
5250,20.78805555555555
5251,20.773888888888884
5252,20.940277777777773
5253,20.443611111111107
5254,20.51694444444445
5255,20.449444444444442
5256,20.50027777777778
5257,20.44083333333333
5258,20.76722222222223
5259,20.707499999999996
5260,20.735277777777775
5261,20.416111111111107
5262,20.662222222222237
5263,21.111111111111107
5264,21.401944444444442
5265,22.165555555555553
5266,22.326111111111107
5267,22.379166666666674
5268,23.053055555555535
5269,22.926388888888887
5270,23.141111111111123
5271,23.056666666666676
5272,23.125277777777786
5273,22.961944444444438
5274,23.100277777777784
5275,23.187222222222232
5276,23.134166666666673
5277,23.165555555555557
5278,23.09250000000001
5279,23.234444444444453
5280,22.93722222222222
5281,22.349722222222212
5282,22.815555555555548
5283,22.535
5284,21.94777777777777
5285,21.93694444444444
5286,22.503333333333327
5287,22.303611111111096
5288,22.10777777777777
5289,22.293333333333322
5290,22.195833333333336
5291,22.40555555555555
5292,22.49833333333333
5293,22.471666666666675
5294,22.7225
5295,22.74166666666667
5296,22.848055555555543
5297,22.946111111111104
5298,22.85472222222221
5299,22.775833333333345
5300,23.13777777777778
5301,23.13750000000001
5302,23.28888888888891
5303,23.728888888888882
5304,24.0886111111111
5305,24.155833333333327
5306,24.582222222222235
5307,24.706388888888892
5308,24.856111111111133
5309,24.9913888888889
5310,25.623333333333324
5311,25.873055555555574
5312,26.188888888888904
5313,26.216388888888915
5314,26.303611111111127
5315,26.350000000000026
5316,26.360555555555585
5317,26.60638888888892
5318,26.481944444444476
5319,26.645555555555593
5320,26.755000000000027
5321,26.429444444444467
5322,26.70111111111114
5323,26.29611111111113
5324,26.69222222222225
5325,26.8127777777778
5326,27.098611111111143
5327,27.073333333333345
5328,27.140833333333344
5329,27.126944444444444
5330,27.11777777777778
5331,27.05722222222223
5332,27.100000000000005
5333,27.291944444444468
5334,27.292222222222243
5335,27.43805555555557
5336,27.48000000000003
5337,27.34916666666667
5338,27.83472222222224
5339,27.797222222222228
5340,27.58083333333333
5341,27.81166666666667
5342,27.61666666666667
5343,27.51166666666666
5344,27.636388888888888
5345,27.541111111111114
5346,27.547777777777775
5347,27.454444444444434
5348,27.751111111111115
5349,27.624722222222225
5350,27.565000000000005
5351,27.916388888888914
5352,27.61444444444445
5353,27.61805555555556
5354,27.924166666666693
5355,27.860833333333353
5356,27.72972222222222
5357,27.721388888888892
5358,27.541388888888893
5359,27.618611111111115
5360,27.63277777777778
5361,27.61055555555556
5362,27.618888888888886
5363,27.606111111111122
5364,27.541388888888893
5365,27.540555555555557
5366,27.612777777777787
5367,27.879166666666684
5368,27.97861111111113
5369,27.899444444444466
5370,27.82555555555557
5371,27.719166666666673
5372,27.604444444444457
5373,27.43361111111113
5374,27.356944444444476
5375,27.22472222222226
5376,26.92000000000003
5377,26.756666666666703
5378,26.350000000000012
5379,26.320000000000014
5380,26.290833333333353
5381,26.44833333333335
5382,26.40722222222224
5383,26.0825
5384,26.011388888888874
5385,25.758333333333336
5386,25.151111111111117
5387,24.933611111111123
5388,25.121666666666673
5389,25.145277777777796
5390,25.14083333333334
5391,25.00027777777778
5392,24.069444444444446
5393,23.973333333333336
5394,23.48805555555556
5395,23.882777777777783
5396,23.436666666666678
5397,23.235833333333353
5398,22.66333333333333
5399,22.391388888888883
5400,22.409999999999997
5401,21.98833333333334
5402,21.3963888888889
5403,21.69027777777779
5404,21.773055555555576
5405,22.076944444444457
5406,22.57666666666668
5407,22.388055555555557
5408,22.36277777777778
5409,22.606111111111122
5410,22.509722222222237
5411,22.331944444444456
5412,22.588611111111128
5413,21.957777777777782
5414,22.179722222222225
5415,22.39666666666668
5416,22.050555555555565
5417,22.31083333333334
5418,22.423055555555557
5419,22.41055555555556
5420,22.426111111111112
5421,22.251111111111108
5422,22.451666666666657
5423,22.36499999999999
5424,22.4186111111111
5425,22.445833333333322
5426,21.54083333333333
5427,21.218888888888873
5428,21.067777777777764
5429,21.148888888888873
5430,21.202222222222208
5431,21.088888888888867
5432,21.15027777777777
5433,21.181666666666658
5434,21.212499999999995
5435,21.951388888888882
5436,22.263611111111107
5437,22.337499999999995
5438,22.336111111111105
5439,22.160277777777775
5440,22.48083333333334
5441,22.318333333333335
5442,22.574166666666684
5443,22.01555555555557
5444,22.451388888888896
5445,22.53861111111111
5446,22.651944444444453
5447,23.280277777777787
5448,23.949444444444456
5449,24.33277777777778
5450,23.950555555555546
5451,24.615833333333338
5452,24.585000000000008
5453,24.61388888888889
5454,25.01777777777779
5455,25.127222222222237
5456,25.053333333333345
5457,25.01972222222224
5458,24.88166666666668
5459,24.859166666666678
5460,24.969444444444456
5461,24.688611111111125
5462,24.850555555555566
5463,24.713888888888896
5464,24.505277777777792
5465,24.816944444444466
5466,24.70194444444446
5467,24.851944444444456
5468,24.609444444444456
5469,24.832222222222235
5470,24.776388888888892
5471,24.910000000000014
5472,24.925833333333333
5473,25.034444444444446
5474,25.10138888888889
5475,25.03972222222222
5476,25.063611111111115
5477,25.058888888888887
5478,25.488333333333316
5479,25.55111111111109
5480,25.575833333333318
5481,25.56527777777776
5482,25.73638888888887
5483,25.68749999999999
5484,25.590833333333308
5485,25.587499999999988
5486,25.69277777777777
5487,25.827777777777772
5488,25.461388888888894
5489,25.814444444444458
5490,25.975277777777787
5491,26.33527777777779
5492,26.199166666666684
5493,26.08166666666669
5494,25.726111111111116
5495,25.80583333333333
5496,25.835555555555562
5497,25.746388888888884
5498,25.569444444444443
5499,25.567777777777774
5500,25.537500000000005
5501,26.022777777777787
5502,25.93805555555556
5503,25.858055555555563
5504,25.814444444444458
5505,25.809722222222234
5506,26.015833333333347
5507,26.17083333333335
5508,26.32611111111113
5509,26.2963888888889
5510,26.034722222222225
5511,25.806111111111107
5512,25.801666666666662
5513,25.68861111111109
5514,25.128333333333345
5515,24.967777777777787
5516,24.80750000000002
5517,24.870000000000015
5518,24.766111111111123
5519,24.2575
5520,24.233333333333338
5521,24.318611111111117
5522,24.333611111111132
5523,24.154166666666676
5524,24.221666666666664
5525,23.25111111111112
5526,22.939444444444444
5527,22.610277777777778
5528,22.612222222222226
5529,22.974444444444458
5530,22.950833333333343
5531,22.583055555555553
5532,22.163055555555555
5533,21.9625
5534,21.70916666666668
5535,21.180000000000014
5536,21.338333333333345
5537,21.298611111111132
5538,21.41305555555558
5539,22.17000000000001
5540,22.069444444444454
5541,22.019722222222235
5542,20.82027777777778
5543,20.745555555555548
5544,20.711666666666655
5545,20.730277777777765
5546,20.75999999999999
5547,20.25749999999999
5548,20.273055555555537
5549,20.3547222222222
5550,20.206111111111092
5551,19.858333333333327
5552,18.988888888888898
5553,19.74444444444444
5554,19.055833333333343
5555,18.28944444444446
5556,18.344722222222234
5557,18.32500000000001
5558,17.69666666666666
5559,17.734999999999992
5560,17.719722222222213
5561,17.734999999999992
5562,17.275277777777777
5563,17.027222222222225
5564,17.286944444444444
5565,17.326944444444443
5566,17.07305555555557
5567,17.108333333333345
5568,17.004444444444463
5569,17.045555555555566
5570,17.326944444444443
5571,17.725833333333323
5572,17.31
5573,17.719722222222213
5574,18.395833333333343
5575,19.10583333333334
5576,20.015555555555544
5577,20.399999999999988
5578,20.53138888888887
5579,20.534166666666646
5580,20.529166666666647
5581,20.555277777777764
5582,20.348055555555547
5583,20.198611111111116
5584,20.907500000000013
5585,20.75694444444447
5586,20.806388888888915
5587,20.580555555555573
5588,20.15388888888889
5589,20.457499999999996
5590,20.5138888888889
5591,20.637777777777764
5592,20.724999999999973
5593,20.457499999999985
5594,20.704166666666662
5595,20.801944444444437
5596,20.84861111111112
5597,20.757777777777783
5598,20.89972222222223
5599,21.145555555555564
5600,21.31388888888889
5601,21.291111111111114
5602,21.183888888888887
5603,21.336944444444445
5604,21.585277777777797
5605,21.528333333333343
5606,21.57111111111111
5607,21.47916666666667
5608,21.82805555555555
5609,21.53916666666666
5610,22.08
5611,21.75361111111111
5612,22.538888888888877
5613,21.66805555555556
5614,22.463888888888892
5615,22.430555555555554
5616,21.789444444444452
5617,22.46972222222222
5618,22.990555555555567
5619,23.179722222222235
5620,23.066944444444456
5621,23.360277777777778
5622,23.256944444444454
5623,23.436944444444475
5624,23.204166666666673
5625,23.66555555555556
5626,23.988888888888884
5627,24.681944444444458
5628,24.93583333333334
5629,25.096388888888878
5630,25.208055555555546
5631,25.22527777777777
5632,25.80694444444444
5633,25.809722222222234
5634,26.180000000000014
5635,26.19805555555558
5636,26.498611111111135
5637,26.710555555555576
5638,26.797500000000017
5639,26.7763888888889
5640,27.210833333333362
5641,27.294722222222244
5642,27.360555555555592
5643,27.111111111111114
5644,27.170833333333334
5645,27.280000000000005
5646,27.18611111111111
5647,27.1725
5648,27.399444444444466
5649,27.351111111111127
5650,27.193055555555556
5651,27.484166666666678
5652,27.753888888888895
5653,27.53555555555555
5654,27.558611111111137
5655,27.230833333333337
5656,27.170833333333334
5657,27.1
5658,27.162777777777777
5659,27.20972222222222
5660,27.464444444444467
5661,27.422777777777796
5662,27.29055555555559
5663,27.212777777777806
5664,27.28833333333336
5665,27.235833333333343
5666,27.07111111111111
5667,27.03972222222222
5668,27.020555555555553
5669,27.313611111111133
5670,27.134166666666683
5671,26.947222222222244
5672,26.800833333333358
5673,26.361666666666682
5674,25.990000000000013
5675,25.91000000000001
5676,25.82638888888887
5677,25.882499999999986
5678,24.94361111111111
5679,24.58833333333334
5680,24.292499999999997
5681,23.180277777777757
5682,23.620277777777783
5683,23.339444444444442
5684,23.509444444444433
5685,23.439722222222237
5686,23.574444444444442
5687,23.321666666666694
5688,23.6425
5689,23.981666666666662
5690,23.92583333333333
5691,24.184444444444445
5692,24.74833333333335
5693,24.851666666666674
5694,24.774444444444455
5695,24.816111111111123
5696,24.98555555555556
5697,25.18361111111111
5698,25.593333333333327
5699,25.941111111111105
5700,26.105555555555576
5701,26.52500000000002
5702,26.675555555555583
5703,26.870833333333366
5704,27.09194444444449
5705,27.331111111111134
5706,27.47555555555557
5707,27.45361111111113
5708,27.44472222222224
5709,27.31583333333336
5710,27.194722222222243
5711,27.23055555555558
5712,27.360000000000028
5713,27.26472222222225
5714,27.23416666666669
5715,27.22611111111114
5716,27.311666666666696
5717,27.317500000000024
5718,27.38222222222224
5719,27.38138888888891
5720,27.20166666666666
5721,27.24277777777778
5722,27.30805555555555
5723,27.24916666666666
5724,27.426666666666666
5725,27.489444444444445
5726,27.528055555555564
5727,27.52083333333335
5728,27.743055555555586
5729,27.563611111111125
5730,27.527777777777793
5731,27.747500000000024
5732,27.484999999999996
5733,27.55861111111111
5734,27.553055555555556
5735,27.625555555555557
5736,27.62500000000001
5737,27.616111111111127
5738,27.660833333333343
5739,27.708888888888886
5740,27.933055555555566
5741,27.986666666666682
5742,27.8625
5743,27.84138888888889
5744,27.896666666666675
5745,28.203055555555547
5746,28.27333333333333
5747,28.210833333333323
5748,28.284444444444443
5749,28.25749999999999
5750,28.269444444444453
5751,28.25527777777778
5752,28.146666666666665
5753,28.15722222222222
5754,28.019444444444456
5755,28.143611111111113
5756,28.01027777777779
5757,27.880277777777778
5758,27.852777777777774
5759,28.13972222222222
5760,28.06777777777777
5761,28.107499999999987
5762,28.082777777777768
5763,28.11583333333332
5764,28.2975
5765,28.287777777777777
5766,28.30861111111111
5767,28.24416666666666
5768,28.2725
5769,28.208055555555543
5770,28.227777777777764
5771,28.26944444444444
5772,28.33666666666668
5773,28.331666666666674
5774,28.21666666666666
5775,28.167222222222225
5776,28.258888888888883
5777,28.251111111111104
5778,28.242777777777768
5779,28.26055555555555
5780,28.242222222222214
5781,28.20222222222221
5782,28.11583333333332
5783,28.2225
5784,28.15722222222222
5785,28.12333333333333
5786,28.125833333333325
5787,28.15722222222222
5788,28.13972222222222
5789,27.817222222222213
5790,27.767222222222216
5791,27.753055555555548
5792,27.628055555555555
5793,27.58583333333334
5794,27.58583333333334
5795,27.741111111111127
5796,27.282499999999995
5797,27.497777777777777
5798,27.502500000000023
5799,27.25583333333333
5800,27.43472222222225
5801,27.29833333333335
5802,27.294166666666683
5803,27.07305555555557
5804,26.78750000000002
5805,26.857500000000005
5806,26.714722222222257
5807,26.25166666666668
5808,25.97166666666668
5809,25.81527777777778
5810,25.475277777777787
5811,25.349722222222216
5812,25.135
5813,24.94250000000001
5814,25.048333333333343
5815,24.88944444444446
5816,24.86444444444446
5817,24.2975
5818,23.970555555555567
5819,24.168888888888905
5820,24.076111111111118
5821,24.135555555555566
5822,24.24250000000002
5823,24.191111111111116
5824,22.99277777777779
5825,23.014166666666664
5826,23.5111111111111
5827,23.360000000000014
5828,22.706944444444442
5829,22.75972222222223
5830,22.12833333333333
5831,22.59055555555556
5832,22.104166666666664
5833,22.366111111111092
5834,21.03499999999999
5835,20.780833333333344
5836,21.138611111111107
5837,20.765555555555565
5838,20.754166666666677
5839,21.00055555555557
5840,21.17944444444445
5841,20.429444444444446
5842,20.260555555555555
5843,20.179444444444446
5844,20.602222222222217
5845,20.599722222222212
5846,20.204999999999984
5847,20.310277777777763
5848,20.818055555555542
5849,20.777777777777764
5850,20.804166666666656
5851,20.394444444444435
5852,20.154166666666665
5853,20.869444444444433
5854,20.54194444444444
5855,20.841666666666654
5856,20.40249999999999
5857,21.114999999999988
5858,21.052222222222213
5859,21.034166666666646
5860,20.9911111111111
5861,21.313055555555543
5862,21.94055555555555
5863,21.961111111111112
5864,21.7763888888889
5865,21.807500000000015
5866,21.375277777777786
5867,21.273333333333355
5868,21.316388888888902
5869,21.366944444444467
5870,21.70222222222224
5871,21.336666666666673
5872,21.353888888888903
5873,21.491666666666678
5874,21.558611111111112
5875,22.116111111111113
5876,22.301666666666666
5877,22.348333333333343
5878,22.757500000000007
5879,23.183611111111105
5880,23.317499999999992
5881,24.120833333333334
5882,24.30972222222222
5883,24.554722222222225
5884,24.61638888888889
5885,24.367500000000003
5886,24.535833333333336
5887,24.524444444444462
5888,24.425000000000004
5889,24.45027777777778
5890,24.31194444444445
5891,24.539444444444452
5892,24.388888888888886
5893,24.299722222222222
5894,24.39388888888889
5895,24.388333333333332
5896,24.375
5897,24.271388888888893
5898,24.789166666666688
5899,24.84027777777778
5900,24.941944444444463
5901,24.932222222222244
5902,25.036944444444448
5903,24.822777777777787
5904,25.023611111111123
5905,25.140833333333333
5906,25.19694444444445
5907,25.33555555555556
5908,25.39666666666665
5909,25.531388888888873
5910,25.662777777777755
5911,25.776111111111092
5912,25.900555555555556
5913,25.74583333333333
5914,25.673888888888886
5915,25.969444444444463
5916,25.508055555555572
5917,26.033611111111128
5918,25.905000000000015
5919,25.907777777777795
5920,26.07250000000002
5921,25.643333333333345
5922,26.18194444444446
5923,26.235000000000028
5924,26.200000000000024
5925,26.571388888888915
5926,26.575277777777806
5927,26.351388888888906
5928,26.196944444444465
5929,26.300833333333355
5930,26.501944444444472
5931,26.543888888888915
5932,26.792500000000018
5933,26.786111111111126
5934,26.926388888888905
5935,27.048333333333343
5936,27.09805555555556
5937,27.09805555555556
5938,27.32555555555559
5939,26.905000000000037
5940,26.715000000000032
5941,26.447500000000026
5942,26.547500000000028
5943,26.32861111111113
5944,26.488611111111137
5945,26.39111111111113
5946,25.864722222222216
5947,25.604999999999983
5948,25.16027777777778
5949,25.314166666666676
5950,25.035833333333336
5951,25.126111111111122
5952,24.87222222222224
5953,24.011666666666656
5954,24.06
5955,24.03833333333334
5956,23.938055555555557
5957,23.890277777777786
5958,24.044444444444466
5959,24.213333333333345
5960,24.03166666666667
5961,22.730555555555558
5962,22.835555555555565
5963,22.550555555555558
5964,22.026666666666657
5965,21.84500000000001
5966,21.491111111111117
5967,20.98611111111112
5968,20.82249999999999
5969,20.889999999999997
5970,20.853611111111086
5971,20.333333333333318
5972,19.539166666666674
5973,19.27666666666668
5974,19.733055555555563
5975,19.834444444444465
5976,20.027777777777786
5977,19.80805555555557
5978,19.810555555555563
5979,19.651666666666685
5980,19.540277777777774
5981,19.50944444444444
5982,19.377777777777766
5983,19.105277777777786
5984,18.4913888888889
5985,18.12833333333334
5986,18.48055555555556
5987,19.094722222222234
5988,18.121944444444452
5989,19.02000000000001
5990,18.18000000000001
5991,18.9738888888889
5992,19.010000000000005
5993,18.901944444444446
5994,18.157777777777785
5995,19.12916666666668
5996,17.789999999999996
5997,17.672222222222214
5998,17.63999999999999
5999,17.061666666666678
6000,17.418333333333326
6001,17.101388888888895
6002,17.04972222222223
6003,17.198611111111113
6004,17.263611111111107
6005,17.651111111111103
6006,18.2163888888889
6007,18.210000000000015
6008,18.477500000000006
6009,18.99000000000001
6010,18.522777777777787
6011,19.029444444444458
6012,19.020833333333343
6013,19.00055555555556
6014,18.893888888888895
6015,18.923055555555564
6016,18.869722222222222
6017,18.79111111111111
6018,19.082499999999996
6019,19.099166666666658
6020,19.14666666666667
6021,18.352500000000006
6022,19.150000000000002
6023,19.548055555555553
6024,20.158611111111135
6025,20.158888888888907
6026,20.266944444444444
6027,20.204999999999995
6028,20.750555555555565
6029,21.049166666666668
6030,21.064722222222212
6031,21.049444444444458
